Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
20764879,"A Gathering of Shadows (Shades of Magic, #2)",V.E. Schwab,"Schwab, V.E.",,"=""0765376474""","=""9780765376473""",0,4.24,Tor Books,Hardcover,512,2016,2016,,2017/09/01,"to-read, series, fantasy","to-read (#13), series (#21), fantasy (#53)",to-read,,,,0,,,0,,,,,
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""""","=""""",0,4.15,Knopf,Hardcover,465,2008,2005,,2017/09/10,"to-read, libby, series, horror-thriller, mysteries","to-read (#23), libby (#2), series (#83), horror-thriller (#17), mysteries (#12)",to-read,,,,0,,,0,,,,,
34733250,"Night of Cake & Puppets (Daughter of Smoke & Bone, #2.5)",Laini Taylor,"Taylor, Laini",Jim Di Bartolo,"=""0316439193""","=""9780316439190""",0,4.30,"Little, Brown Books for Young Readers",Hardcover,256,2017,2013,,2017/10/14,"to-read, series, libby, fantasy","to-read (#36), series (#11), libby (#6), fantasy (#52)",to-read,,,,0,,,0,,,,,
18698883,"The Queen of the Tearling (The Queen of the Tearling, #1)",Erika Johansen,"Johansen, Erika",,"=""0062326740""","=""9780062326744""",0,3.98,HarperLuxe,Paperback,640,2014,2014,,2017/09/25,"to-read, series, fantasy","to-read (#33), series (#80), fantasy (#50)",to-read,,,,0,,,0,,,,,
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,"=""0316134023""","=""9780316134026""",0,3.98,"Little, Brown Books for Young Readers",Hardcover,418,2011,2011,,2017/09/19,"to-read, series, libby, fantasy","to-read (#29), series (#6), libby (#37), fantasy (#47)",to-read,,,,0,,,0,,,,,
12812550,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",Laini Taylor,"Taylor, Laini",,"=""0316133973""","=""9780316133975""",0,4.12,"Little, Brown Books for Young Readers",Hardcover,517,2012,2012,,2017/09/19,"to-read, series, fantasy","to-read (#30), series (#7), fantasy (#48)",to-read,,,,0,,,0,,,,,
13618440,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",Laini Taylor,"Taylor, Laini",,"=""0316134074""","=""9780316134071""",0,4.10,"Little, Brown & Company",Hardcover,613,2014,2014,,2017/09/19,"to-read, series, fantasy","to-read (#31), series (#8), fantasy (#49)",to-read,,,,0,,,0,,,,,
22299763,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",0,4.59,Orion Children's Books,Kindle Edition,561,2016,2016,,2017/09/13,"to-read, series, libby, fantasy","to-read (#28), series (#3), libby (#40), fantasy (#46)",to-read,,,,0,,,0,,,,,
21408184,"The Song of the Orphans (Silvers, #2)",Daniel Price,"Price, Daniel",,"=""0399164995""","=""9780399164996""",0,4.31,Blue Rider Press,Hardcover,752,2017,2017,,2017/09/25,"to-read, series, sci-fi","to-read (#32), series (#32), sci-fi (#22)",to-read,,,,0,,,0,,,,,
32736561,"Minecraft: The Island (Official Minecraft Novels, #1)",Max Brooks,"Brooks, Max",,"=""""","=""""",0,4.20,Del Rey,Kindle Edition,288,2017,2017,,2017/10/14,"to-read, libby, series","to-read (#35), libby (#43), series (#82)",to-read,,,,0,,,0,,,,,
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,"=""""","=""""",0,4.50,Balzer + Bray,Hardcover,444,2017,2017,,2017/11/02,"to-read, libby, black-rep, contemporary","to-read (#38), libby (#24), black-rep (#9), contemporary (#18)",to-read,,,,0,,,0,,,,,
33785151,Friend Request,Laura  Marshall,"Marshall, Laura",,"=""1478948515""","=""9781478948513""",0,3.79,Grand Central Publishing,Hardcover,375,2017,2017,,2017/12/13,"to-read, judging-a-book-by-its-cover, horror-thriller","to-read (#39), judging-a-book-by-its-cover (#3), horror-thriller (#16)",to-read,,,,0,,,0,,,,,
32333174,"Want (Want, #1)",Cindy Pon,"Pon, Cindy",,"=""1481489224""","=""9781481489225""",0,3.76,Simon  Schuster Books for Young Readers,Hardcover,328,2017,2017,,2017/12/22,"to-read, judging-a-book-by-its-cover, series, sci-fi","to-read (#42), judging-a-book-by-its-cover (#5), series (#78), sci-fi (#20)",to-read,,,,0,,,0,,,,,
23995368,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0804172447""","=""9780804172448""",0,4.05,Vintage,Paperback,336,2015,2014,,2018/01/02,"to-read, sci-fi","to-read (#43), sci-fi (#21)",to-read,,,,0,,,0,,,,,
5470,1984,George Orwell,"Orwell, George","Erich Fromm, Regina Silveira, Amazing Améziane, Marcelo Pen, Golo Mann, Harald Sachse, Irving Howe, Raymond Williams, Thomas Pynchon, Homi K. Bhabha, Martha C. Nussbaum, Bernard Crick, George Packer","=""""","=""""",0,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2017/12/13,"to-read, classics, sci-fi","to-read (#40), classics (#5), sci-fi (#19)",to-read,,,,0,,,0,,,,,
10836728,"The Rook (The Checquy Files, #1)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316098795""","=""9780316098793""",0,4.09,"Little, Brown and Company",Hardcover,496,2012,2012,,2018/01/07,"to-read, sci-fi, series","to-read (#48), sci-fi (#18), series (#79)",to-read,,,,0,,,0,,,,,
28962895,"IQ (IQ, #1)",Joe Ide,"Ide, Joe",,"=""0316267724""","=""9780316267724""",0,3.82,Mulholland Books,Hardcover,325,2016,2016,,2017/10/29,"to-read, mysteries, judging-a-book-by-its-cover, libby, series","to-read (#37), mysteries (#2), judging-a-book-by-its-cover (#1), libby (#36), series (#77)",to-read,,,,0,,,0,,,,,
38240456,"The Savior's Champion (The Savior's Series, #1)",Jenna Moreci,"Moreci, Jenna",,"=""""","=""""",0,3.83,,Kindle Edition,562,2018,2018,,2018/07/12,"to-read, tbr-2018-releases, series, fantasy","to-read (#50), tbr-2018-releases (#5), series (#76), fantasy (#45)",to-read,,,,0,,,0,,,,,
32972153,Secondborn (Secondborn #1),Amy A. Bartol,"Bartol, Amy A.",,"=""""","=""""",0,3.98,,,321,2017,2017,,2018/06/18,"to-read, judging-a-book-by-its-cover, series, fantasy","to-read (#49), judging-a-book-by-its-cover (#6), series (#74), fantasy (#44)",to-read,,,,0,,,0,,,,,
22698568,"The Invasion of the Tearling (The Queen of the Tearling, #2)",Erika Johansen,"Johansen, Erika",,"=""0062290398""","=""9780062290397""",0,4.11,Harper,Hardcover,515,2015,2015,,2018/02/09,"to-read, series, fantasy","to-read (#45), series (#19), fantasy (#42)",to-read,,,,0,,,0,,,,,
22698569,"The Fate of the Tearling (The Queen of the Tearling, #3)",Erika Johansen,"Johansen, Erika",,"=""""","=""""",0,3.75,Harper,Kindle Edition,496,2016,2016,,2018/02/09,"to-read, series, fantasy","to-read (#46), series (#20), fantasy (#43)",to-read,,,,0,,,0,,,,,
25695756,"Stiletto (The Checquy Files, #2)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316228044""","=""9780316228046""",0,4.14,"Little, Brown, and Company",Hardcover,583,2016,2016,,2018/01/28,"to-read, series, fantasy","to-read (#44), series (#18), fantasy (#41)",to-read,,,,0,,,0,,,,,
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.08,Ace,Paperback,304,2000,1969,,2018/02/13,"to-read, lgbtq-rep, series, sci-fi","to-read (#47), lgbtq-rep (#5), series (#73), sci-fi (#17)",to-read,,,,0,,,0,,,,,
25523025,"Eve: The Awakening (Eve, #1)",Jenna Moreci,"Moreci, Jenna",,"=""1507886578""","=""9781507886571""",0,3.76,CreateSpace Independent Publishing Platform,Paperback,547,2015,2015,,2018/07/12,"to-read, series, sci-fi","to-read (#57), series (#75), sci-fi (#16)",to-read,,,,0,,,0,,,,,
32505753,"Ash Princess (Ash Princess Trilogy, #1)",Laura Sebastian,"Sebastian, Laura",,"=""1524767069""","=""9781524767068""",0,3.91,Delacorte Books for Young Readers,Hardcover,432,2018,2018,,2018/08/08,"to-read, judging-a-book-by-its-cover, libby, tbr-2018-releases, series, fantasy","to-read (#55), judging-a-book-by-its-cover (#7), libby (#35), tbr-2018-releases (#7), series (#68), fantasy (#39)",to-read,,,,0,,,0,,,,,
13376,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,"Farmer, Nancy",,"=""0689852231""","=""9780689852237""",0,4.04,Atheneum Books for Young Readers,Paperback,380,2004,2002,,2018/08/08,"to-read, libby, classics, sci-fi","to-read (#56), libby (#15), classics (#17), sci-fi (#15)",to-read,,,,0,,,0,,,,,
10744752,"Adaptation (Adaptation, #1)",Malinda Lo,"Lo, Malinda",,"=""0316197963""","=""9780316197960""",0,3.62,"Little, Brown Books for Young Readers",Hardcover,386,2012,2012,,2018/08/12,"to-read, judging-a-book-by-its-cover, series, lgbtq-rep, sci-fi","to-read (#58), judging-a-book-by-its-cover (#8), series (#69), lgbtq-rep (#20), sci-fi (#14)",to-read,,,,0,,,0,,,,,
30223025,"Dread Nation (Dread Nation, #1)",Justina Ireland,"Ireland, Justina",,"=""0062570609""","=""9780062570604""",0,4.13,Balzer + Bray,Hardcover,455,2018,2018,,2018/08/21,"to-read, libby, tbr-2018-releases, series, black-rep, historical-fiction","to-read (#60), libby (#3), tbr-2018-releases (#21), series (#70), black-rep (#8), historical-fiction (#9)",to-read,,,,0,,,0,,,,,
36531070,"Jane Doe (Jane Doe, #1)",Victoria Helen Stone,"Stone, Victoria Helen",,"=""""","=""""",0,4.03,Lake Union Publishing,Kindle Edition,267,2018,2018,,2018/08/23,"to-read, judging-a-book-by-its-cover, tbr-2018-releases, series, mysteries, contemporary","to-read (#61), judging-a-book-by-its-cover (#9), tbr-2018-releases (#8), series (#71), mysteries (#11), contemporary (#16)",to-read,,,,0,,,0,,,,,
40604824,The Hidden Power of F*cking Up,Keith Habersberger,"Habersberger, Keith","Zach Kornfeld, Eugene Lee Yang, Ned Fulmer","=""0062879618""","=""9780062879615""",0,3.90,Dey Street Books,Hardcover,288,2019,2019,,2018/08/17,"to-read, tbr-2019-releases, memoirs","to-read (#59), tbr-2019-releases (#8), memoirs (#8)",to-read,,,,0,,,0,,,,,
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.27,Orbit,Paperback,468,2015,2015,,2018/08/31,"to-read, judging-a-book-by-its-cover, libby, series","to-read (#62), judging-a-book-by-its-cover (#10), libby (#33), series (#72)",to-read,,,,0,,,0,,,,,
5931169,"Santa Olivia (Santa Olivia, #1)",Jacqueline Carey,"Carey, Jacqueline",,"=""044619817X""","=""9780446198172""",0,3.84,Grand Central Publishing (Hachette),Paperback,341,2009,2009,,2018/11/04,"to-read, lgbtq-rep, series, fantasy","to-read (#77), lgbtq-rep (#7), series (#66), fantasy (#38)",to-read,,,,0,,,0,,,,,
36502054,"Sea Witch (Sea Witch, #1)",Sarah Henning,"Henning, Sarah",,"=""0062438778""","=""9780062438775""",0,3.64,Katherine Tegen Books,Hardcover,368,2018,2018,,2018/09/02,"to-read, judging-a-book-by-its-cover, tbr-2018-releases, series, fantasy","to-read (#68), judging-a-book-by-its-cover (#15), tbr-2018-releases (#10), series (#64), fantasy (#35)",to-read,,,,0,,,0,,,,,
29422091,"These Rebel Waves (Stream Raiders, #1)",Sara Raasch,"Raasch, Sara",,"=""0062471503""","=""9780062471505""",0,3.72,Balzer + Bray,Hardcover,474,2018,2018,,2018/09/02,"to-read, judging-a-book-by-its-cover, tbr-2018-releases, fantasy","to-read (#69), judging-a-book-by-its-cover (#16), tbr-2018-releases (#11), fantasy (#36)",to-read,,,,0,,,0,,,,,
32889533,The Marsh King's Daughter,Karen Dionne,"Dionne, Karen",,"=""0735213003""","=""9780735213005""",0,3.87,G.P. Putnam's Sons,Hardcover,310,2017,2017,,2018/09/01,"to-read, judging-a-book-by-its-cover, mysteries, horror-thriller","to-read (#63), judging-a-book-by-its-cover (#11), mysteries (#10), horror-thriller (#15)",to-read,,,,0,,,0,,,,,
38744839,Becoming,Michelle Obama,"Obama, Michelle",,"=""""","=""""",0,4.50,Crown,ebook,599,2018,2018,,2018/09/02,"to-read, libby, tbr-2018-releases, memoirs","to-read (#64), libby (#42), tbr-2018-releases (#1), memoirs (#7)",to-read,,,,0,,,0,,,,,
22296822,"The Edge of Everything (The Edge of Everything, #1)",Jeff  Giles,"Giles, Jeff",,"=""""","=""""",0,3.51,Bloomsbury USA Childrens,Kindle Edition,368,2017,2017,,2018/09/02,"to-read, judging-a-book-by-its-cover, libby, series, fantasy","to-read (#65), judging-a-book-by-its-cover (#12), libby (#32), series (#62), fantasy (#34)",to-read,,,,0,,,0,,,,,
32928987,Scream All Night,Derek Milman,"Milman, Derek",,"=""""","=""""",0,3.77,Balzer + Bray,Kindle Edition,400,2018,2018,,2018/09/02,"to-read, judging-a-book-by-its-cover, tbr-2018-releases, horror-thriller","to-read (#67), judging-a-book-by-its-cover (#14), tbr-2018-releases (#9), horror-thriller (#14)",to-read,,,,0,,,0,,,,,
33382313,Hullmetal Girls,Emily Skrutskie,"Skrutskie, Emily",,"=""1524770191""","=""9781524770198""",0,3.61,Delacorte,Hardcover,320,2018,2018,,2018/09/16,"to-read, tbr-2018-releases, sci-fi","to-read (#74), tbr-2018-releases (#13), sci-fi (#12)",to-read,,,,0,,,0,,,,,
23395680,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""0553499114""","=""9780553499117""",0,4.24,Knopf Books for Young Readers,Hardcover,602,2015,2015,,2018/10/03,"to-read, libby, series, sci-fi","to-read (#76), libby (#4), series (#65), sci-fi (#11)",to-read,,,,0,,,0,,,,,
36381099,All These Beautiful Strangers,Elizabeth Klehfoth,"Klehfoth, Elizabeth",,"=""0062796704""","=""9780062796707""",0,3.88,William Morrow,Hardcover,448,2018,2018,,2018/09/02,"to-read, judging-a-book-by-its-cover, tbr-2018-releases, contemporary, mysteries","to-read (#70), judging-a-book-by-its-cover (#17), tbr-2018-releases (#12), contemporary (#15), mysteries (#9)",to-read,,,,0,,,0,,,,,
29780258,Born a Crime: Stories from a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""""","=""""",0,4.45,One World,Hardcover,288,2016,2016,,2018/10/03,"to-read, memoirs","to-read (#116), memoirs (#6)",to-read,,,,0,,,0,,,,,
34325090,I Was Born for This,Alice Oseman,"Oseman, Alice",,"=""""","=""""",0,4.09,Harper Collins Children's Books,Kindle Edition,396,2018,2018,,2018/12/02,"to-read, tbr-2018-releases, contemporary","to-read (#81), tbr-2018-releases (#14), contemporary (#13)",to-read,,,,0,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",0,4.08,Dial Press,Paperback,275,1999,1969,,2018/11/14,"to-read, classics, libby, historical-fiction, sci-fi","to-read (#79), classics (#3), libby (#27), historical-fiction (#8), sci-fi (#10)",to-read,,,,0,,,0,,,,,
25064648,"The Reader (Sea of Ink and Gold, #1)",Traci Chee,"Chee, Traci",,"=""0399176772""","=""9780399176777""",0,3.80,G.P. Putnam's Sons Books for Young ,Hardcover,442,2016,2016,,2018/12/02,"to-read, libby, series, fantasy","to-read (#80), libby (#30), series (#60), fantasy (#31)",to-read,,,,0,,,0,,,,,
34198648,"The Brilliant Death (The Brilliant Death, #1)",A.R. Capetta,"Capetta, A.R.",,"=""""","=""""",0,3.67,Viking,Hardcover,352,2018,2018,,2018/12/02,"to-read, owned, owned-tbr, tbr-2018-releases, series, fantasy","to-read (#82), owned (#62), owned-tbr (#13), tbr-2018-releases (#2), series (#61), fantasy (#32)",to-read,,,,0,,,0,,,,,
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",0,4.37,Spiegel & Grau,Hardcover,152,2015,2015,,2019/11/20,"to-read, black-rep","to-read (#164), black-rep (#6)",to-read,,,,0,,,0,,,,,
37819089,Black Enough: Stories of Being Young & Black in America,Ibi Zoboi,"Zoboi, Ibi","Tracey Baptiste, Coe Booth, Dhonielle Clayton, Brandy Colbert, Jay Coles, Lamar Giles, Leah Henderson, Justina Ireland, Varian Johnson, Kekla Magoon, Tochi Onyebuchi, Jason  Reynolds, Nic Stone, Liara Tamani, Renée Watson, Rita Williams-Garcia","=""0062698745""","=""9780062698742""",0,4.14,Balzer + Bray,ebook,416,2019,2019,,2019/09/16,"to-read, tbr-2019-releases, black-rep","to-read (#156), tbr-2019-releases (#28), black-rep (#5)",to-read,,,,0,,,0,,,,,
35887567,On the Come Up,Angie Thomas,"Thomas, Angie",,"=""0062498568""","=""9780062498564""",0,4.30,Balzer + Bray,Hardcover,464,2019,2019,,2019/06/03,"to-read, libby, owned, owned-tbr, tbr-2019-releases, contemporary, black-rep","to-read (#135), libby (#29), owned (#53), owned-tbr (#9), tbr-2019-releases (#27), contemporary (#5), black-rep (#3)",to-read,,,,0,,,0,,,,,
35604682,Tyler Johnson Was Here,Jay Coles,"Coles, Jay",,"=""0316440779""","=""9780316440776""",0,3.88,"Little, Brown Books for Young Readers",Hardcover,304,2018,2018,,2019/02/27,"to-read, tbr-2018-releases, contemporary, black-rep","to-read (#118), tbr-2018-releases (#22), contemporary (#9), black-rep (#2)",to-read,,,,0,,,0,,,,,
11486,The Color Purple,Alice Walker,"Walker, Alice",,"=""""","=""""",0,4.24,Pocket,Paperback,295,2004,1982,,2019/01/09,"to-read, classics, libby, lgbtq-rep, historical-fiction, black-rep","to-read (#95), classics (#6), libby (#10), lgbtq-rep (#12), historical-fiction (#7), black-rep (#1)",to-read,,,,0,,,0,,,,,
37506437,"Darius the Great Is Not Okay (Darius The Great, #1)",Adib Khorram,"Khorram, Adib",,"=""0525552960""","=""9780525552963""",0,4.29,Dial Books,Hardcover,316,2018,2018,,2019/01/06,"to-read, libby, tbr-2018-releases, lgbtq-rep, series, contemporary","to-read (#93), libby (#22), tbr-2018-releases (#15), lgbtq-rep (#11), series (#58), contemporary (#11)",to-read,,,,0,,,0,,,,,
13576132,"The Murder Complex (The Murder Complex, #1)",Lindsay Cummings,"Cummings, Lindsay",,"=""0062220004""","=""9780062220004""",0,3.64,Greenwillow Books,Hardcover,398,2014,2014,,2019/01/06,"to-read, judging-a-book-by-its-cover, series, sci-fi","to-read (#94), judging-a-book-by-its-cover (#20), series (#59), sci-fi (#9)",to-read,,,,0,,,0,,,,,
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""""","=""""",0,4.06,Ballantine Books,Kindle Edition,466,2012,1990,,2018/12/26,"to-read, classics, series","to-read (#90), classics (#18), series (#57)",to-read,,,,0,,,0,,,,,
